Timestamp,User,Action,Doc Tracer #,Details,Routing Tracker #
6/16/2026 9:57:41,Unknown user,Updated document,PIU9,ER-SYS-04-018-002/26,"Sent/Routing To was changed from ""Bing"" to ""Othy"". Date sent was changed from ""2026-05-22"" to ""2026-06-16"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 09:57 AM."
6/16/2026 9:58:06,Unknown user,Updated document,CGBX,ER-SYS-04-018-004/26,"Sent/Routing To was changed from ""Bing"" to ""Othy"". Date sent was changed from ""2026-05-20"" to ""2026-06-16"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 09:58 AM."
6/16/2026 9:58:35,Unknown user,Updated document,C7LU,VMP-FA-04-018-001/26,"Sent/Routing To was changed from ""Bing"" to ""Othy"". Date sent was changed from ""2026-05-22"" to ""2026-06-16"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 09:58 AM."
6/16/2026 9:59:14,Unknown user,Updated document,EIN9,ER-SYS-04-018-003/26,"Sent/Routing To was changed from ""Bing"" to ""Othy"". Date sent was changed from ""2026-05-20"" to ""2026-06-16"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 09:59 AM."
6/16/2026 14:19:21,Unknown user,Created document,ZaDt,VMP-MM-CS-06-000-004R-1,"Document tracker ""ZaDt"" was created by Unknown user on 16 Jun 2026 02:19 PM."
6/16/2026 15:16:34,Unknown user,Signed routing signatory,p24C,VMP-MM-15-000-001P,"Signatory #3 ""Fong"" was marked signed by Unknown user on 16 Jun 2026 03:16 PM. Signatory #3 ""Fong"" status changed from ""Active"" to ""Signed"". Signatory #4 ""Jon"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-16 15:16:34"". The document was forwarded to ""Jon"" by Unknown user on 16 Jun 2026 03:16 PM."
6/16/2026 15:16:49,Unknown user,Signed routing signatory,p24C,VMP-MM-15-000-001P,"Signatory #4 ""Jon"" was marked signed by Unknown user on 16 Jun 2026 03:16 PM. Signatory #4 ""Jon"" status changed from ""Active"" to ""Signed"". Jon signed routing document p24C. Status was changed from ""Routing"" to ""Completed"" by Unknown user on 16 Jun 2026 03:16 PM."
6/16/2026 15:17:44,Unknown user,Updated document,p24C,VMP-MM-15-000-001P,"Sent/Routing To was set to ""Carl"". Date sent was changed from ""2026-06-10"" to ""2026-06-16"". Updated by Unknown user on 16 Jun 2026 03:17 PM."
6/16/2026 15:20:22,Unknown user,Updated document,C7LU,VMP-FA-04-018-001/26,"Status was changed from ""Routing"" to ""Completed"". Sent/Routing To was changed from ""Othy"" to ""Riza"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 03:20 PM."
6/16/2026 15:21:49,Unknown user,Updated document,PIU9,ER-SYS-04-018-002/26,"Status was changed from ""Routing"" to ""Completed"". Sent/Routing To was changed from ""Othy"" to ""Riza"". Updated by Unknown user on 16 Jun 2026 03:21 PM."
6/16/2026 15:22:38,Unknown user,Updated document,EIN9,ER-SYS-04-018-003/26,"Status was changed from ""Routing"" to ""Completed"". Sent/Routing To was changed from ""Othy"" to ""Riza"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 03:22 PM."
6/16/2026 15:26:00,Unknown user,Updated document,CGBX,ER-SYS-04-018-004/26,"Status was changed from ""Routing"" to ""Completed"". Sent/Routing To was changed from ""Othy"" to ""Riza"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 03:25 PM."
6/16/2026 15:28:37,carlolidres@gmail.com,Updated document,p24C,VMP-MM-15-000-001P,"Status was changed from ""Completed"" to ""Sent"". Sent/Routing To was changed from ""Carl"" to ""Client"". Remarks was changed from ""n/a"" to ""for client approval, sent to Abhilash c/o Carl 16June2026"". Updated by carlolidres@gmail.com on 16 Jun 2026 03:28 PM."
6/16/2026 17:39:31,Unknown user,Updated document,API8,VMP-MM-11-000-008E-1,"Sent/Routing To was changed from ""Aiza"" to ""Ernz"". Date sent was changed from ""2026-06-15"" to ""2026-06-17"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 05:39 PM."
6/16/2026 17:39:54,Unknown user,Updated document,API8,VMP-MM-11-000-008E-1,"Status was changed from ""Sent"" to ""Routing"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 16 Jun 2026 05:39 PM."
6/16/2026 17:40:19,Unknown user,Signed routing signatory,LUBW,VMP-MM-02-000-117R-11,"Signatory #3 ""Aiza"" was marked signed by Unknown user on 16 Jun 2026 05:40 PM. Signatory #3 ""Aiza"" status changed from ""Active"" to ""Signed"". Signatory #4 ""Ron"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-16 17:40:18"". The document was forwarded to ""Ron"" by Unknown user on 16 Jun 2026 05:40 PM."
6/17/2026 7:31:16,Unknown user,Created document,YL81,VMP-CM-01-000-052R-1,"Document tracker ""YL81"" was created by Unknown user on 17 Jun 2026 07:31 AM."
6/17/2026 7:32:37,Unknown user,Updated document,YL81,VMP-CM-01-000-052R-1,"IL-Tag was changed from ""n/a"" to ""NA"". Batch number was set to ""NA"". Client name was set to ""NA"". Updated by Unknown user on 17 Jun 2026 07:32 AM."
6/17/2026 8:02:39,Unknown user,Signed routing signatory,LUBW,VMP-MM-02-000-117R-11,"Signatory #4 ""Ron"" was marked signed by Unknown user on 17 Jun 2026 08:02 AM. Signatory #4 ""Ron"" status changed from ""Active"" to ""Signed"". Signatory #5 ""Fong"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 08:02:39"". The document was forwarded to ""Fong"" by Unknown user on 17 Jun 2026 08:02 AM."
6/17/2026 8:08:15,Unknown user,Updated document,LUBW,VMP-MM-02-000-117R-11,"Date sent was changed from ""2026-06-15"" to ""2026-06-17"". Updated by Unknown user on 17 Jun 2026 08:08 AM."
6/17/2026 8:21:43,Unknown user,Updated document,ReeF,VMP-CS-000-002P-4,Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:21 AM.
6/17/2026 8:22:08,Unknown user,Signed routing signatory,ReeF,VMP-CS-000-002P-4,"Signatory #1 ""Steve"" was marked signed by Unknown user on 17 Jun 2026 08:22 AM. Signatory #1 ""Steve"" status changed from ""Active"" to ""Signed"". Signatory #2 ""Nadia"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 08:22:08"". The document was forwarded to ""Nadia"" by Unknown user on 17 Jun 2026 08:22 AM."
6/17/2026 8:24:13,Unknown user,Added registry value,,,"Sent / Routing registry value ""Bong"" was added by Unknown user on 17 Jun 2026 08:24 AM."
6/17/2026 8:25:01,Unknown user,Updated document,ZaDt,VMP-MM-CS-06-000-004R-1,Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:25 AM.
6/17/2026 8:26:24,Unknown user,Updated document,aKUz,VMP-MM-07-000-002R-1,Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:26 AM.
6/17/2026 8:27:13,Unknown user,Updated document,ACdV,VMP-EQ-01-000-146R-1,Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:27 AM.
6/17/2026 8:27:31,Unknown user,Signed routing signatory,ACdV,VMP-EQ-01-000-146R-1,"Signatory #1 ""Steve"" was marked signed by Unknown user on 17 Jun 2026 08:27 AM. Signatory #1 ""Steve"" status changed from ""Active"" to ""Signed"". Signatory #2 ""Kitel"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 08:27:31"". The document was forwarded to ""Kitel"" by Unknown user on 17 Jun 2026 08:27 AM."
6/17/2026 8:28:05,Unknown user,Updated document,YL81,VMP-CM-01-000-052R-1,Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:28 AM.
6/17/2026 8:28:22,Unknown user,Signed routing signatory,YL81,VMP-CM-01-000-052R-1,"Signatory #1 ""Steve"" was marked signed by Unknown user on 17 Jun 2026 08:28 AM. Signatory #1 ""Steve"" status changed from ""Active"" to ""Signed"". Signatory #2 ""Nadia"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 08:28:22"". The document was forwarded to ""Nadia"" by Unknown user on 17 Jun 2026 08:28 AM."
6/17/2026 8:30:55,Unknown user,Updated document,YZ3i,VMP-MM-02-000-075E-12,Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:30 AM.
6/17/2026 8:31:19,Unknown user,Signed routing signatory,YZ3i,VMP-MM-02-000-075E-12,"Signatory #1 ""Steve"" was marked signed by Unknown user on 17 Jun 2026 08:31 AM. Signatory #1 ""Steve"" status changed from ""Active"" to ""Signed"". Signatory #2 ""Fong"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 08:31:19"". The document was forwarded to ""Fong"" by Unknown user on 17 Jun 2026 08:31 AM."
6/17/2026 8:50:04,Unknown user,Signed routing signatory,ACdV,VMP-EQ-01-000-146R-1,"Signatory #2 ""Kitel"" was marked signed by Unknown user on 17 Jun 2026 08:50 AM. Signatory #2 ""Kitel"" status changed from ""Active"" to ""Signed"". Signatory #3 ""Marvin"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 08:50:03"". The document was forwarded to ""Marvin"" by Unknown user on 17 Jun 2026 08:50 AM."
6/17/2026 8:50:20,Unknown user,Updated document,ACdV,VMP-EQ-01-000-146R-1,Document record was opened with no changes by Unknown user on 17 Jun 2026 08:50 AM.
6/17/2026 8:51:27,Unknown user,Updated document,LRRH,APR-2024-128,"Status was changed from ""In EDMS"" to ""Completed"". Updated by Unknown user on 17 Jun 2026 08:51 AM."
6/17/2026 8:52:37,Unknown user,Updated document,i6Am,ER-SYS-04-018-021/26,"Status was changed from ""Routing"" to ""Completed"". Sent/Routing To was changed from ""Othy"" to ""Riza"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 17 Jun 2026 08:52 AM."
6/17/2026 8:54:12,Unknown user,Updated document,L0UG,APR-2026-006,"IL-Tag was set to ""n/a"". Status was changed from ""In EDMS"" to ""Completed"". Remarks was set to ""n/a"". Signatories Tracker was set to updated. Updated by Unknown user on 17 Jun 2026 08:54 AM."
6/17/2026 10:05:13,Unknown user,Signed routing signatory,LUBW,VMP-MM-02-000-117R-11,"Signatory #5 ""Fong"" was marked signed by Unknown user on 17 Jun 2026 10:05 AM. Signatory #5 ""Fong"" status changed from ""Active"" to ""Signed"". Signatory #6 ""Jon"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-17 10:05:13"". The document was forwarded to ""Jon"" by Unknown user on 17 Jun 2026 10:05 AM."
6/17/2026 10:05:27,Unknown user,Signed routing signatory,LUBW,VMP-MM-02-000-117R-11,"Signatory #6 ""Jon"" was marked signed by Unknown user on 17 Jun 2026 10:05 AM. Signatory #6 ""Jon"" status changed from ""Active"" to ""Signed"". Jon signed routing document LUBW. Status was changed from ""Routing"" to ""Completed"" by Unknown user on 17 Jun 2026 10:05 AM."
6/17/2026 10:06:11,Unknown user,Updated document,LUBW,VMP-MM-02-000-117R-11,"Status was changed from ""Completed"" to ""In EDMS"". Sent/Routing To was set to ""Isaiah"". Remarks was changed from ""n/a"" to ""For client sending"". Updated by Unknown user on 17 Jun 2026 10:06 AM."
6/17/2026 10:26:52,Unknown user,Updated document,LUBW,VMP-MM-02-000-117R-11,"Status was changed from ""In EDMS"" to ""Sent"". Sent/Routing To was changed from ""Isaiah"" to ""Suzette"". Remarks was changed from ""For client sending"" to ""For client's signature"". Updated by Unknown user on 17 Jun 2026 10:26 AM."
6/17/2026 16:11:37,Unknown user,Updated document,LUBW,VMP-MM-02-000-117R-11,"Status was changed from ""Sent"" to ""In EDMS"". Sent/Routing To was changed from ""Suzette"" to ""Isaiah"". Updated by Unknown user on 17 Jun 2026 04:11 PM."
6/17/2026 17:14:00,carlolidres@gmail.com,Updated document,LUBW,VMP-MM-02-000-117R-11,"Status was changed from ""In EDMS"" to ""Sent"". Sent/Routing To was changed from ""Isaiah"" to ""Client"". Remarks was changed from ""For client's signature"" to ""For client's signature, sent to client c/o Carl 17June2026"". Updated by carlolidres@gmail.com on 17 Jun 2026 05:13 PM."
6/18/2026 8:52:06,Unknown user,Created document,Lu1K,VMP-MM-02-000-110R-23,"Document tracker ""Lu1K"" was created by Unknown user on 18 Jun 2026 08:52 AM."
6/18/2026 8:54:31,Unknown user,Created document,qKIG,VMP-MM-02-000-110R-24,"Document tracker ""qKIG"" was created by Unknown user on 18 Jun 2026 08:54 AM."
6/18/2026 8:55:14,Unknown user,Updated document,qKIG,VMP-MM-02-000-110R-24,"Status was set to ""Routing"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 18 Jun 2026 08:55 AM."
6/18/2026 9:04:32,Unknown user,Signed routing signatory,Lu1K,VMP-MM-02-000-110R-23,"Signatory #1 ""Steve"" was marked signed by Unknown user on 18 Jun 2026 09:04 AM. Signatory #1 ""Steve"" status changed from ""Active"" to ""Signed"". Signatory #2 ""Nadia"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-18 09:04:32"". The document was forwarded to ""Nadia"" by Unknown user on 18 Jun 2026 09:04 AM."
6/18/2026 9:05:04,Unknown user,Signed routing signatory,qKIG,VMP-MM-02-000-110R-24,"Signatory #1 ""Steve"" was marked signed by Unknown user on 18 Jun 2026 09:05 AM. Signatory #1 ""Steve"" status changed from ""Active"" to ""Signed"". Signatory #2 ""Nadia"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-18 09:05:03"". The document was forwarded to ""Nadia"" by Unknown user on 18 Jun 2026 09:05 AM."
6/18/2026 11:02:59,Unknown user,Created document,23i3,VMP-CS-01-000-007R(17)/26,"Document tracker ""23i3"" was created by Unknown user on 18 Jun 2026 11:02 AM."
6/18/2026 12:57:34,Unknown user,Signed routing signatory,zEvB,VMP-MM-00-000-076P-6,"Signatory #9 ""Fong"" was marked signed by Unknown user on 18 Jun 2026 12:57 PM. Signatory #9 ""Fong"" status changed from ""Active"" to ""Signed"". Signatory #10 ""Jon"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-18 12:57:33"". The document was forwarded to ""Jon"" by Unknown user on 18 Jun 2026 12:57 PM."
6/18/2026 12:57:44,Unknown user,Signed routing signatory,zEvB,VMP-MM-00-000-076P-6,"Signatory #10 ""Jon"" was marked signed by Unknown user on 18 Jun 2026 12:57 PM. Signatory #10 ""Jon"" status changed from ""Active"" to ""Signed"". Jon signed routing document zEvB. Status was changed from ""Routing"" to ""Completed"" by Unknown user on 18 Jun 2026 12:57 PM."
6/18/2026 12:58:16,Unknown user,Updated document,zEvB,VMP-MM-00-000-076P-6,"Status was changed from ""Completed"" to ""In EDMS"". Sent/Routing To was set to ""Isaiah"". Date sent was set to ""2026-06-18"". Updated by Unknown user on 18 Jun 2026 12:58 PM."
6/18/2026 13:06:53,Unknown user,Signed routing signatory,2sgt,VMP-MM-00-000-076P-5,"Signatory #9 ""Fong"" was marked signed by Unknown user on 18 Jun 2026 01:06 PM. Signatory #9 ""Fong"" status changed from ""Active"" to ""Signed"". Signatory #10 ""Jon"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-18 13:06:52"". The document was forwarded to ""Jon"" by Unknown user on 18 Jun 2026 01:06 PM."
6/18/2026 13:07:02,Unknown user,Signed routing signatory,2sgt,VMP-MM-00-000-076P-5,"Signatory #10 ""Jon"" was marked signed by Unknown user on 18 Jun 2026 01:07 PM. Signatory #10 ""Jon"" status changed from ""Active"" to ""Signed"". Jon signed routing document 2sgt. Status was changed from ""Routing"" to ""Completed"" by Unknown user on 18 Jun 2026 01:07 PM."
6/18/2026 13:07:20,Unknown user,Updated document,2sgt,VMP-MM-00-000-076P-5,"Status was changed from ""Completed"" to ""In EDMS"". Sent/Routing To was set to ""Isaiah"". Updated by Unknown user on 18 Jun 2026 01:07 PM."
6/18/2026 13:07:49,Unknown user,Updated document,2sgt,VMP-MM-00-000-076P-5,"Date sent was set to ""2026-06-18"". Updated by Unknown user on 18 Jun 2026 01:07 PM."
6/18/2026 13:18:45,Unknown user,Created document,Xr9g,VMP-CS-04-000-007R(1)/26,"Document tracker ""Xr9g"" was created by Unknown user on 18 Jun 2026 01:18 PM."
6/18/2026 13:23:45,Unknown user,Updated document,3Ia7,APR-2026-050,"IL-Tag was changed from ""n/a"" to ""NA"". Status was set to ""Routing"". Date sent was changed from ""2026-06-10"" to ""2026-06-18"". Date prepared was changed from ""2026-06-10"" to ""2026-06-18"". Date checked was changed from ""2026-06-10"" to ""2026-06-18"". Signatories Tracker was changed from updated to updated. Updated by Unknown user on 18 Jun 2026 01:23 PM."
6/18/2026 13:36:12,Unknown user,Signed routing signatory,Ct6u,VMP-MM-00-000-077P-4,"Signatory #9 ""Fong"" was marked signed by Unknown user on 18 Jun 2026 01:36 PM. Signatory #9 ""Fong"" status changed from ""Active"" to ""Signed"". Signatory #10 ""Fong"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-18 13:36:11"". The document was forwarded to ""Fong"" by Unknown user on 18 Jun 2026 01:36 PM."
6/18/2026 13:37:47,Unknown user,Signed routing signatory,Ct6u,VMP-MM-00-000-077P-4,"Signatory #10 ""Fong"" was marked signed by Unknown user on 18 Jun 2026 01:37 PM. Signatory #10 ""Fong"" status changed from ""Active"" to ""Signed"". Fong signed routing document Ct6u. Status was changed from ""Routing"" to ""Completed"" by Unknown user on 18 Jun 2026 01:37 PM."
6/18/2026 13:38:29,Unknown user,Updated document,Ct6u,VMP-MM-00-000-077P-4,"Status was changed from ""Completed"" to ""In EDMS"". Sent/Routing To was set to ""Isaiah"". Date sent was set to ""2026-06-18"". Updated by Unknown user on 18 Jun 2026 01:38 PM."
6/18/2026 14:16:00,Unknown user,Signed routing signatory,Lu1K,VMP-MM-02-000-110R-23,"Signatory #2 ""Nadia"" was marked signed by Unknown user on 18 Jun 2026 02:15 PM. Signatory #2 ""Nadia"" status changed from ""Active"" to ""Signed"". Signatory #3 ""Aiza"" status changed from ""Pending"" to ""Active"". Date/time forwarded changed from blank to ""2026-06-18 14:15:59"". The document was forwarded to ""Aiza"" by Unknown user on 18 Jun 2026 02:15 PM."
